"lagoslakeid","net_id","net_dams_n","lake_nets_nearestdamdown_km","lake_nets_nearestdamup_km","lake_nets_totaldamup_n","lake_nets_totaldamdown_n","lake_nets_damonlake_flag","lake_nets_multidam_flag"
37256,33,286,0,NA,0,6,"N","N"
74584,33,286,NA,NA,0,0,"N","N"
73541,33,286,NA,NA,0,0,"N","N"
8527,33,286,NA,NA,0,0,"N","N"
8459,33,286,NA,1.019,1,0,"N","N"
44685,33,286,NA,NA,0,0,"N","N"
75673,33,286,NA,NA,0,0,"N","N"
118069,33,286,NA,NA,0,0,"N","N"
7493,33,286,NA,NA,0,0,"N","N"
129006,33,286,NA,NA,0,0,"N","N"
42616,33,286,1.263,4.525,1,1,"N","N"
8505,33,286,29.254,NA,0,8,"N","N"
63302,33,286,NA,NA,0,0,"N","N"
105734,33,286,33.058,NA,0,8,"N","N"
89339,33,286,27.53,NA,0,8,"N","N"
11154,33,286,32.385,NA,0,8,"N","N"
69453,33,286,27.495,NA,0,8,"N","N"
114920,33,286,28.237,NA,0,8,"N","N"
49815,33,286,18.637,NA,0,8,"N","N"
8209,33,286,NA,NA,0,0,"N","N"
125511,33,286,NA,NA,0,0,"N","N"
15241,33,286,NA,NA,0,0,"N","N"
22629,33,286,NA,NA,0,0,"N","N"
7665,33,286,NA,NA,0,0,"N","N"
78882,33,286,NA,NA,0,0,"N","N"
71489,33,286,NA,NA,0,0,"N","N"
73543,33,286,NA,NA,0,0,"N","N"
26865,282,0,NA,NA,0,0,"N","N"
25822,33,286,NA,NA,0,0,"N","N"
46691,33,286,NA,NA,0,0,"N","N"
20475,33,286,NA,NA,0,0,"N","N"
124440,33,286,NA,NA,0,0,"N","N"
8029,33,286,NA,NA,0,0,"N","N"
47740,33,286,9.21,NA,0,7,"N","N"
26859,33,286,NA,NA,0,0,"N","N"
26860,33,286,NA,NA,0,0,"N","N"
71492,33,286,NA,NA,0,0,"N","N"
57052,33,286,NA,NA,0,0,"N","N"
84108,33,286,NA,NA,0,0,"N","N"
77764,33,286,NA,NA,0,0,"N","N"
121311,33,286,72.484,NA,0,5,"N","N"
27837,33,286,NA,NA,0,0,"N","N"
8284,33,286,NA,NA,0,0,"N","N"
30989,33,286,NA,NA,0,0,"N","N"
41523,33,286,NA,NA,0,0,"N","N"
69458,33,286,27.561,NA,0,1,"N","N"
81983,33,286,50.428,NA,0,5,"N","N"
7913,33,286,NA,NA,0,0,"N","N"
7476,33,286,15.31,NA,0,1,"N","N"
59164,33,286,NA,NA,0,0,"N","N"
104665,33,286,NA,NA,0,0,"N","N"
113888,33,286,NA,NA,0,0,"N","N"
7743,33,286,0,NA,0,1,"N","N"
126975,33,286,NA,NA,0,0,"N","N"
95465,33,286,30.146,NA,0,5,"N","N"
134266,33,286,NA,NA,0,0,"N","N"
88284,33,286,NA,NA,0,0,"N","N"
8142,33,286,0,NA,0,1,"N","N"
89346,33,286,67.537,NA,0,6,"N","N"
105731,33,286,19.101,NA,0,4,"N","N"
123389,33,286,NA,NA,0,0,"N","N"
88291,33,286,67.475,NA,0,6,"N","N"
79892,33,286,NA,NA,0,0,"N","N"
8406,87,18,NA,12.143,1,0,"N","N"
23748,33,286,NA,NA,0,0,"N","N"
7920,87,18,0,NA,0,1,"Y","N"
10121,87,18,NA,NA,0,0,"N","N"
113887,33,286,72.343,NA,0,6,"N","N"
8157,33,286,NA,NA,0,0,"N","N"
111882,33,286,0,NA,0,6,"Y","N"
25828,33,286,NA,NA,0,0,"N","N"
75669,33,286,NA,NA,0,0,"N","N"
141409,33,286,NA,NA,0,0,"N","N"
100548,33,286,NA,NA,0,0,"N","N"
22637,33,286,NA,NA,0,0,"N","N"
140404,33,286,NA,NA,0,0,"N","N"
87232,33,286,170.739,NA,0,5,"N","N"
127988,33,286,108.164,NA,0,5,"N","N"
93458,33,286,143.189,NA,0,5,"N","N"
19424,33,286,106.265,NA,0,5,"N","N"
7769,33,286,NA,NA,0,0,"N","N"
8377,33,286,NA,NA,0,0,"N","N"
141410,33,286,0.106,NA,0,1,"N","N"
8431,33,286,NA,NA,0,0,"N","N"
8392,33,286,1.161,NA,0,1,"N","N"
8253,33,286,NA,NA,0,0,"N","N"
8485,33,286,0,NA,0,7,"Y","N"
8384,33,286,NA,NA,0,0,"N","N"
8135,33,286,NA,NA,0,0,"N","N"
8024,33,286,NA,NA,0,0,"N","N"
7845,33,286,148.876,NA,0,5,"N","N"
41524,33,286,NA,NA,0,0,"N","N"
114923,33,286,NA,NA,0,0,"N","N"
8419,33,286,NA,NA,0,0,"N","N"
126970,33,286,NA,NA,0,0,"N","N"
67458,33,286,NA,NA,0,0,"N","N"
58110,33,286,NA,NA,0,0,"N","N"
113890,33,286,NA,NA,0,0,"N","N"
125513,33,286,NA,NA,0,0,"N","N"
133199,33,286,NA,NA,0,0,"N","N"
26855,33,286,NA,NA,0,0,"N","N"
121306,33,286,NA,NA,0,0,"N","N"
75672,33,286,38.499,NA,0,8,"N","N"
9499,33,286,36.844,NA,0,8,"N","N"
16231,33,286,NA,NA,0,0,"N","N"
118067,33,286,NA,NA,0,0,"N","N"
7895,33,286,29.818,NA,0,8,"N","N"
8265,33,286,NA,NA,0,0,"N","N"
8415,33,286,NA,NA,0,0,"N","N"
97516,33,286,NA,NA,0,0,"N","N"
67453,33,286,NA,NA,0,0,"N","N"
45645,33,286,NA,NA,0,0,"N","N"
8230,33,286,NA,NA,0,0,"N","N"
83009,33,286,NA,NA,0,0,"N","N"
45654,33,286,NA,NA,0,0,"N","N"
84116,33,286,10.427,NA,0,8,"N","N"
136284,33,286,NA,NA,0,0,"N","N"
7986,33,286,NA,NA,0,0,"N","N"
66392,33,286,NA,NA,0,0,"N","N"
8426,33,286,NA,NA,0,0,"N","N"
17283,33,286,12.338,NA,0,7,"N","N"
77769,33,286,NA,NA,0,0,"N","N"
79891,33,286,NA,NA,0,0,"N","N"
101572,33,286,NA,NA,0,0,"N","N"
121310,759,0,NA,NA,0,0,"N","N"
35119,33,286,NA,NA,0,0,"N","N"
44683,33,286,NA,NA,0,0,"N","N"
65379,33,286,NA,NA,0,0,"N","N"
58119,33,286,NA,NA,0,0,"N","N"
85102,33,286,NA,NA,0,0,"N","N"
87222,33,286,6.482,NA,0,1,"N","N"
8497,33,286,57.516,NA,0,5,"N","N"
83012,33,286,NA,NA,0,0,"N","N"
65375,33,286,NA,NA,0,0,"N","N"
7779,33,286,NA,NA,0,0,"N","N"
38317,33,286,19.515,NA,0,1,"N","N"
93459,33,286,NA,NA,0,0,"N","N"
74593,33,286,NA,NA,0,0,"N","N"
139354,33,286,NA,NA,0,0,"N","N"
28871,33,286,19.201,NA,0,1,"N","N"
134267,33,286,18.883,NA,0,1,"N","N"
78886,33,286,NA,NA,0,0,"N","N"
12170,33,286,NA,NA,0,0,"N","N"
27840,33,286,NA,NA,0,0,"N","N"
109806,33,286,NA,NA,0,0,"N","N"
104663,33,286,NA,NA,0,0,"N","N"
7901,33,286,NA,NA,0,0,"N","N"
8200,33,286,84.665,NA,0,6,"N","N"
7786,33,286,NA,NA,0,0,"N","N"
7604,33,286,82.498,NA,0,6,"N","N"
8076,33,286,NA,NA,0,0,"N","N"
71494,33,286,24.361,2.782,1,5,"N","N"
9494,33,286,NA,NA,0,0,"N","N"
64313,33,286,NA,NA,0,0,"N","N"
100552,33,286,NA,NA,0,0,"N","N"
119151,33,286,NA,NA,0,0,"N","N"
38312,33,286,NA,NA,0,0,"N","N"
83013,33,286,NA,NA,0,0,"N","N"
44686,33,286,NA,NA,0,0,"N","N"
7524,87,18,14.851,NA,0,1,"N","N"
27839,33,286,35.997,NA,0,5,"N","N"
33041,33,286,NA,NA,0,0,"N","N"
99596,33,286,NA,NA,0,0,"N","N"
49811,33,286,NA,NA,0,0,"N","N"
8017,33,286,NA,NA,0,0,"N","N"
8046,87,18,10.504,NA,0,1,"N","N"
125515,33,286,1.489,NA,0,1,"N","N"
64310,33,286,71.356,NA,0,6,"N","N"
140412,33,286,68.643,NA,0,6,"N","N"
39391,33,286,NA,NA,0,0,"N","N"
140408,33,286,NA,NA,0,0,"N","N"
109807,87,18,NA,NA,0,0,"N","N"
20479,33,286,NA,NA,0,0,"N","N"
43645,33,286,56.238,NA,0,6,"N","N"
21553,87,18,NA,NA,0,0,"N","N"
80905,33,286,93.83,NA,0,6,"N","N"
7770,87,18,NA,NA,0,0,"N","N"
49819,33,286,84.996,NA,0,6,"N","N"
9498,33,286,NA,NA,0,0,"N","N"
89341,33,286,NA,NA,0,0,"N","N"
67460,33,286,NA,NA,0,0,"N","N"
125506,33,286,NA,NA,0,0,"N","N"
37255,33,286,98.677,NA,0,5,"N","N"
135281,33,286,98.635,NA,0,5,"N","N"
73542,33,286,NA,NA,0,0,"N","N"
21542,33,286,NA,NA,0,0,"N","N"
41529,33,286,172.16,NA,0,5,"N","N"
90380,33,286,148.389,NA,0,5,"N","N"
7725,33,286,NA,NA,0,0,"N","N"
84115,33,286,NA,NA,0,0,"N","N"
20471,33,286,NA,NA,0,0,"N","N"
76705,33,286,NA,NA,0,0,"N","N"
8052,33,286,NA,53.713,1,0,"N","N"
8020,33,286,NA,NA,0,0,"N","N"
7480,33,286,29.684,NA,0,5,"N","N"
8316,33,286,NA,NA,0,0,"N","N"
8143,87,18,1.258,NA,0,1,"N","N"
8442,33,286,7.803,NA,0,3,"N","N"
7987,33,286,NA,NA,0,0,"N","N"
7763,33,286,81.427,NA,0,5,"N","N"
99570,33,286,NA,NA,0,0,"N","N"
7618,33,286,0,NA,0,1,"N","N"
141414,33,286,0,0.797,4,2,"N","N"
7718,33,286,0,NA,0,1,"N","N"
141415,33,286,NA,8.977,3,0,"N","N"
94456,33,286,0,NA,0,7,"N","N"
7742,33,286,NA,NA,0,0,"N","N"
8067,33,286,139.581,17.133,1,5,"N","N"
8043,33,286,0,NA,0,1,"N","N"
8249,33,286,NA,NA,0,0,"N","N"
8059,33,286,106.455,NA,0,5,"N","N"
71490,33,286,NA,NA,0,0,"N","N"
80910,33,286,NA,NA,0,0,"N","N"
97518,33,286,NA,NA,0,0,"N","N"
51926,33,286,NA,NA,0,0,"N","N"
53010,33,286,NA,NA,0,0,"N","N"
110859,33,286,NA,NA,0,0,"N","N"
125510,33,286,NA,NA,0,0,"N","N"
76707,33,286,32.576,NA,0,8,"N","N"
40447,33,286,30.8,NA,0,8,"N","N"
84112,33,286,NA,NA,0,0,"N","N"
74590,33,286,NA,NA,0,0,"N","N"
30983,33,286,NA,NA,0,0,"N","N"
35123,33,286,NA,NA,0,0,"N","N"
103636,33,286,NA,NA,0,0,"N","N"
78883,33,286,NA,NA,0,0,"N","N"
77763,33,286,NA,NA,0,0,"N","N"
129009,282,0,NA,NA,0,0,"N","N"
70483,33,286,NA,NA,0,0,"N","N"
91375,33,286,NA,NA,0,0,"N","N"
98552,33,286,NA,NA,0,0,"N","N"
101579,33,286,NA,NA,0,0,"N","N"
119152,33,286,NA,NA,0,0,"N","N"
133196,33,286,NA,NA,0,0,"N","N"
8360,33,286,NA,NA,0,0,"N","N"
7711,33,286,NA,NA,0,0,"N","N"
16241,33,286,NA,NA,0,0,"N","N"
21551,33,286,36.519,NA,0,1,"N","N"
74582,33,286,53.777,NA,0,5,"N","N"
106719,33,286,NA,NA,0,0,"N","N"
7898,33,286,NA,NA,0,0,"N","N"
8063,33,286,NA,NA,0,0,"N","N"
70485,33,286,34.067,NA,0,1,"N","N"
108773,33,286,NA,NA,0,0,"N","N"
137275,33,286,NA,NA,0,0,"N","N"
93465,33,286,NA,NA,0,0,"N","N"
102593,33,286,NA,NA,0,0,"N","N"
20477,33,286,NA,NA,0,0,"N","N"
111884,33,286,NA,NA,0,0,"N","N"
84118,33,286,NA,NA,0,0,"N","N"
58108,33,286,NA,NA,0,0,"N","N"
8288,33,286,44.345,NA,0,3,"N","N"
45651,33,286,NA,NA,0,0,"N","N"
103637,33,286,NA,NA,0,0,"N","N"
136273,33,286,93.645,NA,0,6,"N","N"
79895,33,286,NA,NA,0,0,"N","N"
130098,33,286,NA,NA,0,0,"N","N"
140411,33,286,5.862,NA,0,1,"N","N"
141416,33,286,NA,NA,0,0,"N","N"
10166,33,286,NA,NA,0,0,"N","N"
25824,33,286,NA,NA,0,0,"N","N"
65378,33,286,69.491,NA,0,6,"N","N"
40450,33,286,78.892,NA,0,6,"N","N"
136276,33,286,24.826,NA,0,4,"N","N"
45646,33,286,71.465,NA,0,6,"N","N"
20469,33,286,27.842,NA,0,5,"N","N"
58118,33,286,74.082,NA,0,6,"N","N"
44688,33,286,NA,NA,0,0,"N","N"
112937,33,286,60.293,NA,0,6,"N","N"
28869,33,286,78.828,NA,0,6,"N","N"
76708,33,286,NA,NA,0,0,"N","N"
96505,33,286,NA,NA,0,0,"N","N"
93466,33,286,NA,NA,0,0,"N","N"
125520,33,286,NA,NA,0,0,"N","N"
44690,33,286,NA,NA,0,0,"N","N"
94453,33,286,NA,NA,0,0,"N","N"
9493,33,286,NA,NA,0,0,"N","N"
61186,33,286,NA,NA,0,0,"N","N"
85104,33,286,94.847,NA,0,5,"N","N"
134268,33,286,NA,NA,0,0,"N","N"
102596,33,286,NA,NA,0,0,"N","N"
123385,33,286,NA,NA,0,0,"N","N"
126972,33,286,83.063,NA,0,5,"N","N"
49823,33,286,NA,NA,0,0,"N","N"
24768,33,286,82.466,NA,0,5,"N","N"
8170,33,286,NA,NA,0,0,"N","N"
8149,33,286,NA,NA,0,0,"N","N"
7474,33,286,0,15.73,4,7,"N","N"
8219,33,286,NA,NA,0,0,"N","N"
7946,33,286,47.631,NA,0,3,"N","N"
8236,33,286,0,NA,0,1,"N","N"
62196,33,286,35.525,NA,0,5,"N","N"
8204,33,286,NA,NA,0,0,"N","N"
10122,33,286,NA,NA,0,0,"N","N"
100544,33,286,NA,NA,0,0,"N","N"
99572,33,286,0,NA,0,1,"N","N"
7857,33,286,NA,NA,0,0,"N","N"
97517,33,286,71.16,NA,0,5,"N","N"
87227,33,286,NA,NA,0,0,"N","N"
138344,33,286,0,NA,0,1,"N","N"
88286,33,286,NA,NA,0,0,"N","N"
10127,33,286,NA,NA,0,0,"N","N"
92388,33,286,NA,NA,0,0,"N","N"
8261,33,286,NA,NA,0,0,"N","N"
114919,33,286,NA,NA,0,0,"N","N"
25823,33,286,NA,NA,0,0,"N","N"
8512,33,286,29.673,NA,0,8,"N","N"
56037,33,286,NA,NA,0,0,"N","N"
45650,33,286,NA,NA,0,0,"N","N"
19421,33,286,8.559,NA,0,8,"N","N"
49810,33,286,NA,NA,0,0,"N","N"
69455,33,286,NA,NA,0,0,"N","N"
50875,33,286,NA,NA,0,0,"N","N"
47737,33,286,NA,NA,0,0,"N","N"
16235,33,286,NA,NA,0,0,"N","N"
80908,33,286,NA,NA,0,0,"N","N"
63306,33,286,NA,NA,0,0,"N","N"
137277,282,0,NA,NA,0,0,"N","N"
113885,33,286,NA,NA,0,0,"N","N"
59166,33,286,NA,NA,0,0,"N","N"
33044,33,286,NA,NA,0,0,"N","N"
45653,33,286,NA,NA,0,0,"N","N"
8079,33,286,NA,NA,0,0,"N","N"
64312,33,286,NA,NA,0,0,"N","N"
64315,33,286,NA,NA,0,0,"N","N"
35121,33,286,NA,NA,0,0,"N","N"
98543,33,286,NA,NA,0,0,"N","N"
136279,33,286,72.259,NA,0,5,"N","N"
93462,33,286,NA,0.399,1,0,"N","N"
43651,33,286,NA,NA,0,0,"N","N"
54046,33,286,NA,NA,0,0,"N","N"
24769,33,286,22.015,NA,0,1,"N","N"
100550,33,286,68.641,NA,0,5,"N","N"
75675,33,286,NA,NA,0,0,"N","N"
8430,33,286,NA,NA,0,0,"N","N"
11155,33,286,NA,NA,0,0,"N","N"
8173,33,286,28.412,NA,0,1,"N","N"
71491,33,286,NA,NA,0,0,"N","N"
50879,33,286,28.845,NA,0,1,"N","N"
138345,33,286,NA,NA,0,0,"N","N"
8009,33,286,NA,NA,0,0,"N","N"
7681,33,286,13.285,NA,0,1,"N","N"
140406,33,286,NA,NA,0,0,"N","N"
28872,33,286,NA,NA,0,0,"N","N"
85101,33,286,NA,NA,0,0,"N","N"
48793,33,286,86.076,NA,0,6,"N","N"
8103,33,286,NA,NA,0,0,"N","N"
132187,33,286,NA,NA,0,0,"N","N"
135280,33,286,NA,NA,0,0,"N","N"
99568,33,286,27.639,NA,0,5,"N","N"
8049,33,286,17.972,NA,0,3,"N","N"
111886,33,286,19.198,NA,0,3,"N","N"
54042,33,286,NA,NA,0,0,"N","N"
37249,33,286,32.406,NA,0,5,"N","N"
120237,87,18,NA,NA,0,0,"N","N"
141420,33,286,NA,NA,0,0,"N","N"
7877,33,286,75.719,NA,0,6,"N","N"
48791,33,286,44.045,NA,0,5,"N","N"
28865,33,286,NA,NA,0,0,"N","N"
40454,33,286,NA,NA,0,0,"N","N"
60158,33,286,NA,NA,0,0,"N","N"
107754,33,286,30.115,NA,0,5,"N","N"
26867,33,286,NA,NA,0,0,"N","N"
21549,33,286,NA,NA,0,0,"N","N"
79901,33,286,91.849,NA,0,5,"N","N"
9492,33,286,NA,NA,0,0,"N","N"
33050,33,286,0,NA,0,1,"N","N"
116025,33,286,109.065,NA,0,5,"N","N"
96504,33,286,98.989,NA,0,5,"N","N"
24772,33,286,160.721,NA,0,5,"N","N"
105739,33,286,NA,NA,0,0,"N","N"
103642,33,286,149.385,NA,0,5,"N","N"
53009,33,286,NA,NA,0,0,"N","N"
43643,33,286,NA,NA,0,0,"N","N"
22634,33,286,0,NA,0,8,"N","N"
79898,33,286,63.437,NA,0,5,"N","N"
7661,33,286,NA,0.106,1,0,"N","N"
7634,87,18,0,NA,0,1,"N","N"
8383,33,286,0,NA,0,1,"Y","N"
8031,33,286,0,NA,0,1,"N","N"
7926,33,286,NA,NA,0,0,"N","N"
123390,33,286,NA,NA,0,0,"N","N"
60156,33,286,NA,NA,0,0,"N","N"
7557,33,286,NA,NA,0,0,"N","N"
19419,33,286,NA,NA,0,0,"N","N"
16230,33,286,NA,NA,0,0,"N","N"
8353,33,286,NA,NA,0,0,"N","N"
7951,33,286,NA,NA,0,0,"N","N"
8451,33,286,NA,NA,0,0,"N","N"
7517,33,286,NA,NA,0,0,"N","N"
8348,33,286,NA,NA,0,0,"N","N"
83008,33,286,NA,NA,0,0,"N","N"
53018,33,286,NA,NA,0,0,"N","N"
137271,33,286,NA,NA,0,0,"N","N"
90377,33,286,NA,NA,0,0,"N","N"
118066,33,286,NA,NA,0,0,"N","N"
83015,33,286,0,NA,0,9,"N","N"
118070,33,286,33.868,NA,0,8,"N","N"
110861,33,286,NA,NA,0,0,"N","N"
89344,33,286,NA,NA,0,0,"N","N"
141367,33,286,NA,NA,0,0,"N","N"
66391,33,286,NA,NA,0,0,"N","N"
94457,33,286,NA,NA,0,0,"N","N"
77768,33,286,NA,NA,0,0,"N","N"
113889,33,286,NA,NA,0,0,"N","N"
117042,33,286,NA,NA,0,0,"N","N"
92381,33,286,NA,NA,0,0,"N","N"
48796,33,286,NA,NA,0,0,"N","N"
121307,33,286,NA,NA,0,0,"N","N"
80912,33,286,NA,NA,0,0,"N","N"
23750,33,286,NA,NA,0,0,"N","N"
140407,33,286,NA,NA,0,0,"N","N"
141422,33,286,12.355,5.774,1,7,"N","N"
118072,33,286,NA,NA,0,0,"N","N"
125514,33,286,NA,NA,0,0,"N","N"
75667,33,286,NA,NA,0,0,"N","N"
43650,33,286,NA,NA,0,0,"N","N"
7576,33,286,NA,NA,0,0,"N","N"
91384,33,286,NA,NA,0,0,"N","N"
120236,759,0,NA,NA,0,0,"N","N"
60167,33,286,0,NA,0,6,"N","N"
16227,33,286,NA,NA,0,0,"N","N"
100545,33,286,NA,NA,0,0,"N","N"
20474,33,286,72.775,NA,0,5,"N","N"
49813,33,286,NA,NA,0,0,"N","N"
62195,33,286,NA,NA,0,0,"N","N"
7933,33,286,NA,NA,0,0,"N","N"
79887,33,286,NA,NA,0,0,"N","N"
132190,33,286,NA,NA,0,0,"N","N"
48800,33,286,NA,NA,0,0,"N","N"
88282,33,286,30.288,NA,0,1,"N","N"
61179,33,286,NA,NA,0,0,"N","N"
7486,33,286,NA,NA,0,0,"N","N"
10123,33,286,NA,NA,0,0,"N","N"
94454,33,286,NA,NA,0,0,"N","N"
7708,33,286,NA,NA,0,0,"N","N"
61185,33,286,NA,NA,0,0,"N","N"
24764,33,286,NA,NA,0,0,"N","N"
21548,33,286,11.465,NA,0,1,"N","N"
16232,33,286,NA,NA,0,0,"N","N"
63299,33,286,NA,NA,0,0,"N","N"
8487,33,286,NA,NA,0,0,"N","N"
98549,33,286,NA,NA,0,0,"N","N"
91379,33,286,NA,NA,0,0,"N","N"
109811,33,286,NA,NA,0,0,"N","N"
107752,33,286,34.896,NA,0,4,"N","N"
81980,33,286,NA,NA,0,0,"N","N"
97522,33,286,29.563,NA,0,5,"N","N"
103638,33,286,NA,NA,0,0,"N","N"
26866,33,286,NA,NA,0,0,"N","N"
7702,87,18,NA,NA,0,0,"N","N"
138339,33,286,NA,NA,0,0,"N","N"
8448,33,286,79.594,NA,0,6,"N","N"
68454,33,286,NA,NA,0,0,"N","N"
71493,87,18,NA,NA,0,0,"N","N"
79899,33,286,65.142,NA,0,6,"N","N"
93464,87,18,NA,NA,0,0,"N","N"
73538,33,286,70.391,NA,0,6,"N","N"
114917,33,286,NA,NA,0,0,"N","N"
113892,33,286,95.763,NA,0,6,"N","N"
106717,33,286,17.459,NA,0,6,"N","N"
79894,33,286,0,NA,0,6,"N","N"
141424,33,286,NA,NA,0,0,"N","N"
7561,33,286,NA,1.127,1,0,"N","N"
38313,33,286,NA,NA,0,0,"N","N"
77767,33,286,NA,NA,0,0,"N","N"
130101,33,286,0,1.049,1,7,"N","N"
9495,33,286,58.894,NA,0,5,"N","N"
122349,33,286,NA,NA,0,0,"N","N"
61178,33,286,NA,NA,0,0,"N","N"
7852,33,286,0,NA,0,9,"N","N"
7865,33,286,0,NA,0,4,"N","N"
8395,33,286,0,NA,0,1,"N","N"
7722,33,286,0,NA,0,1,"N","N"
7487,33,286,51.574,NA,0,5,"N","N"
7512,33,286,NA,1.161,1,0,"N","N"
21543,33,286,NA,NA,0,0,"N","N"
77771,33,286,NA,NA,0,0,"N","N"
95472,33,286,NA,NA,0,0,"N","N"
58115,33,286,NA,NA,0,0,"N","N"
105738,33,286,NA,NA,0,0,"N","N"
127985,33,286,NA,NA,0,0,"N","N"
8359,33,286,NA,NA,0,0,"N","N"
29914,33,286,NA,NA,0,0,"N","N"
101578,33,286,NA,NA,0,0,"N","N"
8520,33,286,36.597,NA,0,8,"N","N"
129008,33,286,NA,NA,0,0,"N","N"
29913,33,286,NA,NA,0,0,"N","N"
57056,33,286,NA,NA,0,0,"N","N"
71495,33,286,NA,NA,0,0,"N","N"
123386,33,286,NA,NA,0,0,"N","N"
8388,33,286,NA,NA,0,0,"N","N"
137278,33,286,NA,NA,0,0,"N","N"
95471,33,286,NA,NA,0,0,"N","N"
7846,33,286,NA,NA,0,0,"N","N"
114924,33,286,NA,NA,0,0,"N","N"
60161,33,286,NA,NA,0,0,"N","N"
101575,33,286,NA,NA,0,0,"N","N"
108771,33,286,NA,NA,0,0,"N","N"
112931,33,286,NA,NA,0,0,"N","N"
112938,33,286,NA,NA,0,0,"N","N"
41528,33,286,NA,NA,0,0,"N","N"
7735,33,286,70.454,NA,0,5,"N","N"
38318,33,286,NA,NA,0,0,"N","N"
57053,33,286,NA,NA,0,0,"N","N"
16233,33,286,NA,NA,0,0,"N","N"
29912,33,286,39.233,NA,0,1,"N","N"
88279,33,286,NA,NA,0,0,"N","N"
126973,33,286,NA,NA,0,0,"N","N"
7928,33,286,NA,NA,0,0,"N","N"
118063,33,286,NA,NA,0,0,"N","N"
86158,33,286,30.501,NA,0,1,"N","N"
13178,33,286,NA,NA,0,0,"N","N"
57060,33,286,NA,NA,0,0,"N","N"
47741,33,286,NA,NA,0,0,"N","N"
12167,33,286,NA,NA,0,0,"N","N"
53008,33,286,NA,NA,0,0,"N","N"
7473,33,286,NA,NA,0,0,"N","N"
14211,33,286,NA,NA,0,0,"N","N"
137272,33,286,NA,NA,0,0,"N","N"
58109,33,286,72.738,NA,0,6,"N","N"
122347,33,286,80.944,NA,0,6,"N","N"
75674,33,286,NA,NA,0,0,"N","N"
22631,33,286,NA,NA,0,0,"N","N"
62193,33,286,89.59,NA,0,6,"N","N"
116023,33,286,NA,NA,0,0,"N","N"
50877,33,286,NA,NA,0,0,"N","N"
24773,33,286,NA,NA,0,0,"N","N"
90381,33,286,NA,NA,0,0,"N","N"
58120,33,286,81.169,NA,0,6,"N","N"
17285,33,286,NA,NA,0,0,"N","N"
127983,33,286,NA,NA,0,0,"N","N"
54048,33,286,NA,NA,0,0,"N","N"
125507,33,286,NA,NA,0,0,"N","N"
78887,33,286,31.109,NA,0,5,"N","N"
105737,33,286,NA,NA,0,0,"N","N"
16228,87,18,NA,NA,0,0,"N","N"
60163,33,286,43.435,NA,0,6,"N","N"
116030,33,286,NA,NA,0,0,"N","N"
49820,33,286,NA,NA,0,0,"N","N"
8484,33,286,NA,NA,0,0,"N","N"
16234,33,286,NA,NA,0,0,"N","N"
118062,33,286,NA,NA,0,0,"N","N"
116032,33,286,NA,NA,0,0,"N","N"
7939,33,286,NA,NA,0,0,"N","N"
97526,33,286,57.776,NA,0,5,"N","N"
55050,33,286,NA,0.398,1,0,"N","N"
87221,33,286,NA,NA,0,0,"N","N"
49822,33,286,NA,NA,0,0,"N","N"
49825,33,286,NA,NA,0,0,"N","N"
7972,33,286,NA,12.017,1,0,"N","N"
8084,33,286,0,3.268,1,1,"N","N"
8047,33,286,0,NA,0,1,"N","N"
7856,33,286,NA,7.73,2,0,"N","N"
7740,33,286,27.496,NA,0,1,"N","N"
133191,33,286,NA,NA,0,0,"N","N"
13186,33,286,NA,NA,0,0,"N","N"
90384,33,286,8.205,NA,0,1,"N","N"
120247,33,286,NA,NA,0,0,"N","N"
42619,33,286,NA,NA,0,0,"N","N"
83026,33,286,NA,NA,0,0,"N","N"
29918,33,286,NA,NA,0,0,"N","N"
34086,33,286,NA,NA,0,0,"N","N"
8212,33,286,NA,NA,0,0,"N","N"
71500,33,286,NA,NA,0,0,"N","N"
8302,33,286,NA,NA,0,0,"N","N"
35128,33,286,NA,NA,0,0,"N","N"
136268,33,286,NA,NA,0,0,"N","N"
123400,33,286,NA,NA,0,0,"N","N"
8237,33,286,NA,NA,0,0,"N","N"
117046,33,286,NA,NA,0,0,"N","N"
26870,33,286,NA,NA,0,0,"N","N"
94459,33,286,22.237,NA,0,7,"N","N"
80920,33,286,NA,NA,0,0,"N","N"
7692,33,286,NA,NA,0,0,"N","N"
99577,33,286,NA,NA,0,0,"N","N"
15244,33,286,NA,NA,0,0,"N","N"
75680,33,286,NA,NA,0,0,"N","N"
7705,33,286,NA,NA,0,0,"N","N"
99584,33,286,31.247,NA,0,7,"N","N"
63308,33,286,NA,NA,0,0,"N","N"
121318,33,286,33.98,NA,0,8,"N","N"
8466,33,286,NA,NA,0,0,"N","N"
8314,33,286,NA,NA,0,0,"N","N"
36170,33,286,NA,NA,0,0,"N","N"
7466,33,286,NA,NA,0,0,"N","N"
108784,33,286,16.14,13.509,1,2,"N","N"
141428,33,286,0.848,NA,0,1,"N","N"
23762,33,286,0,NA,0,1,"Y","N"
20483,33,286,NA,NA,0,0,"N","N"
8199,33,286,0,NA,0,5,"N","N"
7950,33,286,NA,NA,0,0,"N","N"
8526,33,286,0,NA,0,1,"N","N"
7553,33,286,0,NA,0,1,"N","N"
131121,33,286,0,NA,0,8,"N","N"
7733,33,286,4.557,0,1,1,"N","N"
8252,33,286,NA,NA,0,0,"N","N"
8468,33,286,0,NA,0,1,"Y","N"
